"","doi","Class","Order","Suborder","Family","Genus","Species","Accession","Level","Trait","Collection","Estimate","Value","Metric","Adjusted_Value","Adjusted_Metric","Converted_Value","Converted_Metric","Conversion_Citation"
"2872","https://doi.org/10.1002/ece3.4835","Insecta","Diptera","Brachycera","Syrphidae","Scaeva","Scaeva pyrastri","GCA_905146935.1","Chromosome","mass","Dry","NA",10.99,"mg",10.99,"mg",10.99,"mg",NA
"2873","https://doi.org/10.1665/1082-6467-17.2.301","Insecta","Orthoptera","Caelifera","Acrididae","Schistocerca","Schistocerca americana","GCA_021461395.1","Chromosome","mass","Live","No",1.782,"g",1782,"mg",1782,"mg",NA
"2874","https://doi.org/10.1665/1082-6467-17.2.301","Insecta","Orthoptera","Caelifera","Acrididae","Schistocerca","Schistocerca gregaria","GCF_023897955.1","Chromosome","mass","Live","No",1.69,"g",1690,"mg",1690,"mg",NA
"2875","https://doi.org/10.5061/dryad.2fqz612p3","Insecta","Coleoptera","Polyphaga","Pyrochroidae","Schizotus","Schizotus pectinicornis","GCA_951805265.1","Chromosome","size","NA","No",10.82,"mm",10.82,"mm",14.6975157808095,"mg","Sample_et_al_1993"
"2876","https://doi.org/10.1002%2Fece3.2732","Insecta","Coleoptera","Polyphaga","Pyrochroidae","Schizotus","Schizotus pectinicornis","GCA_951805265.1","Chromosome","size","NA","No",8.5,"mm",8.5,"mm",8.05492617180113,"mg","Sample_et_al_1993"
"2877","https://doi.org/10.1002%2Fece3.6546","Insecta","Lepidoptera","Glossata","Erebidae","Schrankia","Schrankia costaestrigalis","GCA_905475405.1","Chromosome","mass","Dry","Yes",6.90689981048571,"mg",6.90689981048571,"mg",6.90689981048571,"mg",NA
"2878","https://doi.org/10.1002%2Fece3.6546","Insecta","Lepidoptera","Glossata","Crambidae","Scoparia","Scoparia ambigualis","GCA_963921215.1","Chromosome","mass","Dry","Yes",3.29310697879691,"mg",3.29310697879691,"mg",3.29310697879691,"mg",NA
"2879","https://doi.org/10.1002%2Fece3.6546","Insecta","Lepidoptera","Glossata","Geometridae","Scotopteryx","Scotopteryx bipunctaria","GCA_949320045.1","Chromosome","mass","Dry","Yes",12.3937643866029,"mg",12.3937643866029,"mg",12.3937643866029,"mg",NA
"2880","https://doi.org/10.1002%2Fece3.6546","Insecta","Lepidoptera","Glossata","Geometridae","Scotopteryx","Scotopteryx bipunctaria","GCA_949320045.1","Chromosome","mass","Dry","Yes",12.3937643866029,"mg",12.3937643866029,"mg",12.3937643866029,"mg",NA
"2881","https://doi.org/10.1002%2Fece3.6546","Insecta","Lepidoptera","Glossata","Geometridae","Selenia","Selenia dentaria","GCA_917880725.1","Chromosome","mass","Dry","Yes",16.6193520223587,"mg",16.6193520223587,"mg",16.6193520223587,"mg",NA
"2883","https://doi.org/10.1002%2Fece3.6546","Insecta","Lepidoptera","Glossata","Sesiidae","Sesia","Sesia apiformis","GCA_914767545.1","Chromosome","mass","Dry","Yes",53.6624847708272,"mg",53.6624847708272,"mg",53.6624847708272,"mg",NA
"2884","https://doi.org/10.1002%2Fece3.6546","Insecta","Lepidoptera","Glossata","Sesiidae","Sesia","Sesia bembeciformis","GCA_943735995.1","Chromosome","mass","Dry","Yes",38.1987795757235,"mg",38.1987795757235,"mg",38.1987795757235,"mg",NA
"2885","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis fuliginosa","GCA_961205875.1","Chromosome","mass","Live","Yes",0.002756309,"g",2.756309,"mg",2.756309,"mg",NA
"2886","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis fuliginosa","GCA_961205875.1","Chromosome","mass","Live","Yes",0.002756309,"g",2.756309,"mg",2.756309,"mg",NA
"2887","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis fuliginosa","GCA_961205875.1","Chromosome","mass","Live","Yes",0.002756309,"g",2.756309,"mg",2.756309,"mg",NA
"2888","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis fuliginosa","GCA_961205875.1","Chromosome","mass","Live","Yes",0.002756309,"g",2.756309,"mg",2.756309,"mg",NA
"2889","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis fuliginosa","GCA_961205875.1","Chromosome","mass","Live","Yes",0.002756309,"g",2.756309,"mg",2.756309,"mg",NA
"2890","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis fuliginosa","GCA_961205875.1","Chromosome","mass","Live","Yes",0.002756309,"g",2.756309,"mg",2.756309,"mg",NA
"2891","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis fuliginosa","GCA_961205875.1","Chromosome","mass","Live","Yes",0.002756309,"g",2.756309,"mg",2.756309,"mg",NA
"2892","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis fuliginosa","GCA_961205875.1","Chromosome","mass","Live","Yes",0.002756309,"g",2.756309,"mg",2.756309,"mg",NA
"2893","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis fuliginosa","GCA_961205875.1","Chromosome","mass","Live","Yes",0.002756309,"g",2.756309,"mg",2.756309,"mg",NA
"2894","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis fuliginosa","GCA_961205875.1","Chromosome","mass","Live","Yes",0.002756309,"g",2.756309,"mg",2.756309,"mg",NA
"2895","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis fuliginosa","GCA_961205875.1","Chromosome","mass","Live","Yes",0.002756309,"g",2.756309,"mg",2.756309,"mg",NA
"2896","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis fuliginosa","GCA_961205875.1","Chromosome","mass","Live","Yes",0.002756309,"g",2.756309,"mg",2.756309,"mg",NA
"2897","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis fuliginosa","GCA_961205875.1","Chromosome","mass","Live","Yes",0.002756309,"g",2.756309,"mg",2.756309,"mg",NA
"2898","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis fuliginosa","GCA_961205875.1","Chromosome","mass","Live","Yes",0.002756309,"g",2.756309,"mg",2.756309,"mg",NA
"2899","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis fuliginosa","GCA_961205875.1","Chromosome","mass","Live","Yes",0.002756309,"g",2.756309,"mg",2.756309,"mg",NA
"2900","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis fuliginosa","GCA_961205875.1","Chromosome","mass","Live","Yes",0.002756309,"g",2.756309,"mg",2.756309,"mg",NA
"2901","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis fuliginosa","GCA_961205875.1","Chromosome","mass","Live","Yes",0.002756309,"g",2.756309,"mg",2.756309,"mg",NA
"2902","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis fuliginosa","GCA_961205875.1","Chromosome","mass","Live","Yes",0.002756309,"g",2.756309,"mg",2.756309,"mg",NA
"2903","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis fuliginosa","GCA_961205875.1","Chromosome","mass","Live","Yes",0.002756309,"g",2.756309,"mg",2.756309,"mg",NA
"2904","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis fuliginosa","GCA_961205875.1","Chromosome","mass","Live","Yes",0.002756309,"g",2.756309,"mg",2.756309,"mg",NA
"2905","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis fuliginosa","GCA_961205875.1","Chromosome","mass","Live","Yes",0.002756309,"g",2.756309,"mg",2.756309,"mg",NA
"2906","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis fuliginosa","GCA_961205875.1","Chromosome","mass","Live","Yes",0.002756309,"g",2.756309,"mg",2.756309,"mg",NA
"2907","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis fuliginosa","GCA_961205875.1","Chromosome","mass","Live","Yes",0.002756309,"g",2.756309,"mg",2.756309,"mg",NA
"2908","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis fuliginosa","GCA_961205875.1","Chromosome","mass","Live","Yes",0.002756309,"g",2.756309,"mg",2.756309,"mg",NA
"2909","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis lutaria","GCA_949319165.1","Chromosome","mass","Live","Yes",0.006429768,"g",6.429768,"mg",6.429768,"mg",NA
"2910","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis lutaria","GCA_949319165.1","Chromosome","mass","Live","Yes",0.006429768,"g",6.429768,"mg",6.429768,"mg",NA
"2911","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis lutaria","GCA_949319165.1","Chromosome","mass","Live","Yes",0.006429768,"g",6.429768,"mg",6.429768,"mg",NA
"2912","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis lutaria","GCA_949319165.1","Chromosome","mass","Live","Yes",0.006429768,"g",6.429768,"mg",6.429768,"mg",NA
"2913","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis lutaria","GCA_949319165.1","Chromosome","mass","Live","Yes",0.006429768,"g",6.429768,"mg",6.429768,"mg",NA
"2914","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis lutaria","GCA_949319165.1","Chromosome","mass","Live","Yes",0.006429768,"g",6.429768,"mg",6.429768,"mg",NA
"2915","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis lutaria","GCA_949319165.1","Chromosome","mass","Live","Yes",0.006429768,"g",6.429768,"mg",6.429768,"mg",NA
"2916","https://doi.org/10.1890/05-0379","Insecta","Megaloptera",NA,"Sialidae","Sialis","Sialis lutaria","GCA_949319165.1","Chromosome","mass","Live","Yes",0.006429768,"g",6.429768,"mg",6.429768,"mg",NA
"2918","https://doi.org/10.1111/j.1461-0248.2011.01660.x","Insecta","Hymenoptera","Apocrita","Formicidae","Solenopsis","Solenopsis invicta","GCF_016802725.1","Chromosome","mass","Live","No",2.96,"mg",2.96,"mg",2.96,"mg",NA
"2919","https://doi.org/10.1126/science.abm7649","Insecta","Hymenoptera","Apocrita","Formicidae","Solenopsis","Solenopsis invicta","GCF_016802725.1","Chromosome","mass","Live","No",0.0055,"g",5.5,"mg",5.5,"mg",NA
"2920","https://doi.org/10.1126/science.abm7649","Insecta","Hymenoptera","Apocrita","Formicidae","Solenopsis","Solenopsis invicta","GCF_016802725.1","Chromosome","mass","Live","No",0.0055,"g",5.5,"mg",5.5,"mg",NA
"2921","https://doi.org/10.1002/ece3.4835","Insecta","Diptera","Brachycera","Syrphidae","Sphaerophoria","Sphaerophoria taeniata","GCA_943590905.1","Chromosome","mass","Dry","NA",2.594,"mg",2.594,"mg",2.594,"mg",NA
"2922","https://doi.org/10.1002/ece3.4835","Insecta","Diptera","Brachycera","Syrphidae","Sphaerophoria","Sphaerophoria taeniata","GCA_943590905.1","Chromosome","mass","Dry","NA",1.621,"mg",1.621,"mg",1.621,"mg",NA
"2923","https://doi.org/10.1002/ece3.4835","Insecta","Diptera","Brachycera","Syrphidae","Sphaerophoria","Sphaerophoria taeniata","GCA_943590905.1","Chromosome","mass","Dry","NA",2.494,"mg",2.494,"mg",2.494,"mg",NA
"2924","https://doi.org/10.1002/ece3.4835","Insecta","Diptera","Brachycera","Syrphidae","Sphaerophoria","Sphaerophoria taeniata","GCA_943590905.1","Chromosome","mass","Dry","NA",8.721,"mg",8.721,"mg",8.721,"mg",NA
"2925","https://doi.org/10.1002%2Fece3.6546","Insecta","Lepidoptera","Glossata","Sphingidae","Sphinx","Sphinx pinastri","GCA_947568825.1","Chromosome","mass","Dry","Yes",446.305348214466,"mg",446.305348214466,"mg",446.305348214466,"mg",NA
"2929","https://doi.org/10.1002%2Fece3.6546","Insecta","Lepidoptera","Glossata","Erebidae","Spilosoma","Spilosoma lubricipeda","GCA_905220595.1","Chromosome","mass","Dry","Yes",40.2494792799585,"mg",40.2494792799585,"mg",40.2494792799585,"mg",NA
"2930","https://doi.org/10.1002%2Fece3.6546","Insecta","Lepidoptera","Glossata","Noctuidae","Spodoptera","Spodoptera exigua","GCA_902829305.4","Chromosome","mass","Dry","Yes",28.4914925187623,"mg",28.4914925187623,"mg",28.4914925187623,"mg",NA
"2931","https://doi.org/10.1002%2Fece3.6546","Insecta","Lepidoptera","Glossata","Noctuidae","Spodoptera","Spodoptera littoralis","GCA_902850265.1","Chromosome","mass","Dry","Yes",40.550057138435,"mg",40.550057138435,"mg",40.550057138435,"mg",NA
"2933","https://doi.org/10.5061/dryad.2fqz612p3","Insecta","Coleoptera","Polyphaga","Cerambycidae","Stenurella","Stenurella melanura","GCA_963583905.1","Chromosome","size","NA","No",11.57,"mm",11.57,"mm",17.3690606570779,"mg","Sample_et_al_1993"
"2934","https://doi.org/10.1111/1744-7917.12362","Insecta","Coleoptera","Polyphaga","Cerambycidae","Stenurella","Stenurella melanura","GCA_963583905.1","Chromosome","mass","Dry","No",5.65,"mg",5.65,"mg",5.65,"mg",NA
"2935","https://doi.org/10.1002%2Fece3.2732","Insecta","Coleoptera","Polyphaga","Cerambycidae","Stenurella","Stenurella melanura","GCA_963583905.1","Chromosome","size","NA","No",7.5,"mm",7.5,"mm",5.89660816807276,"mg","Sample_et_al_1993"
"2936","https://doi.org/10.1371/journal.pone.0084308","Insecta","Diptera","Brachycera","Muscidae","Stomoxys","Stomoxys calcitrans","GCF_963082655.1","Chromosome","mass","Dry","No",3.68,"mg",3.68,"mg",3.68,"mg",NA
"2937","https://doi.org/10.1002%2Fece3.6546","Insecta","Lepidoptera","Glossata","Noctuidae","Subacronicta","Subacronicta megacephala","GCA_958496365.1","Chromosome","mass","Dry","Yes",49.5884316978382,"mg",49.5884316978382,"mg",49.5884316978382,"mg",NA
"2939","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2940","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2941","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2942","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2943","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2944","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2945","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2946","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2947","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2948","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2949","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2950","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2951","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2952","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2953","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2954","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2955","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2956","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2957","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2958","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2959","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2960","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2961","https://doi.org/10.1038/s41597-019-0318-9","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","size","NA","Yes",39.5,"mm",39.5,"mm",364.965958280724,"mg","Aromaa_et_al_2019"
"2962","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2963","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2964","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2965","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2966","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2967","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2968","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2969","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2970","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
"2971","https://doi.org/10.1890/05-0379","Insecta","Odonata","Epiprocta","Libellulidae","Sympetrum","Sympetrum striolatum","GCA_947579665.1","Chromosome","mass","Live","Yes",0.175,"g",175,"mg",175,"mg",NA
